file_name,chapter,verse_number,verse_text,error
41.usfm,,,v 11 chalala nukuyilezha nami haji antu anavwaliki kuji ambanda hikuji wunamwekani kubajika yowanu nzhimikiku hela chochu nakehi muwanta wamwiwulu wamwiwulu nakubajiki yena,178.79855
57.usfm,,,v 16 ahoshanga nawu twamwiluka nzambi ilanga nyilimu yawu yaya mwachengi ashimana azhikwa kuyeseka nanyilimu yayiwahi yezhima anekali antu akinzhikewa,178.7839
45.usfm,,,v 2 kwajing’i iyala wachifwayi chanyenju wufwayi wakuvwalika nawu ajing’i nakumutenteka hefuku hefuku kuchisu chatembeli chatenang’awu nawu lubanzhi kulonja alombang’a tuyamukunkulu kuji antu ajing’i nakwing’ila mutembeli,178.78069
67.usfm,,,v 1 hinukumona mwiwulu chinzhikizhilu chikwawu cheneni chakuhayama chawangelu atanu nayeji akweti yipupu yitanu nayiyeji yakukuminina mulonga jimu mwamanina njombu yanzambi,178.77658
42.usfm,,,v 62 yesu wahosheli ninji enga yami mwakamona mwana kamuntu wakashakama kuchikasa cha tata yinji chochu chikasa chachijilu changovu nakwinza nezaza kufuma mwiwulu,178.73334
41.usfm,,,v 15 chikuneli melela atumbanji hiyakwinza kuji yena nawu munu mumpata mwaana wunahiti jehi yili awa mazaza ayi kwawu akapawuli yakudya yawu munyikala,178.7088
45.usfm,,,v 16 hakwila ninji enu anakwetu mazu amumukanja wazhila ahosheli spilitu wazhila kukanwa kajaviji akutena yujasi owu walombweli antu amukwatili yesu ching’a alumbuluki chikupu,178.6134
45.usfm,,,v 23 chikunachi aglipa hakwinza nabelenisi nawanta waweni hakwing’ila mwitala jakuhoshela nyilong’a hamu nawakulumpi anzhita niantu amung’anja alema festusi hakulezha antu kuleta pawulu,178.47217
43.usfm,,,v 44 hakuyila ninji jiwu mazu nahosheli hinajingi nanenu akwila nami yuma yasonekeluwu munyikanja yazhila yezhima yamunshimbi yamosi nimuji atuprofwetu nimumasamu yantenenuwu chinga yakalumbuluka hohu,178.4527
59.usfm,,,v 2 abalahama hakumwambwila yena iseka jamwikumi jayuma yezhima kulumbulula izhina jamelekizejeki chakusambila nawu mwanta wakulong’a cheng’i nawu mwanta wasalema jiyi mwanta wakuwunja,178.32108
44.usfm,12,00,v 14 jenoju jajingi ifuku jakulongeshela ifuku jalema jachipanjakenu hajingi neyi kwizhi mpinzhi yamuchitanu nayimu 1200 hls hakuyila ayujeya ninji talenu mwanta wenu,178.30759
48.usfm,,,v 12 china chinelang’a jikalu jichi chinukwila nawa kulonja owu akeng’a kunyinka mulong’a akang’anyi nalonji nimwekeshi nachu wena ajisamang’a nawu elang’a neyi chitwelang’a etu,178.24744
47.usfm,,,v 13 mulong’a wezhima wetu atuzhimika jehi muji spilitu wumu twikali muzhimba wumu hela ayujeya hela agliki hela anjung’u hela hiyanjung’uku wezhima wetu atunwisha jehi kuji spilitu wumu,178.243
41.usfm,,,v 18 nukuyilezha chalala nami iwulu namaseki amba kahita ilanga kazhotu hela kamufunda kanyanya nankashi hikamba kafuma kunshimbuku chinga yuma yezhima yinalumbuluki jehi,178.22623
55.usfm,,,v 2 ákweti ankaka zhawu akuhwelela bayi ayijiwula nanochu chaneluwu hiyanakwawuku akumini jakuyikalakela chakubajika mulong’a wena ájyang’a kunyijimu yawu hiyakwakukuhwelela niakeng’ewa yitang’ishi yumiyi nakuyikonkomwena,178.20547
67.usfm,,,v 6 mutembeli oyu himukwijika owu angelu atanu nayeji akweti yipupu yitanu nayiyeji anavwali mahina atooka akezhima kumabwambu avwala nyiya yawulu,178.17247
43.usfm,,,v 14 nukuyilezha nami yeniwu muntu jiyi wakunkumukili kwitala jinji anamuyingishi jehi nakumutena walonga bayi iwu mukwawuku mulonga muntu wukujitohesha akamukehesha ilanga muntu wukujikehesha akamutohesha,178.17142
55.usfm,,,v 2 niji nakukusonekela mukanja eyi timotewu mwanami walala muchikuhwelelu luwi nikwanakena nikuwunja kwakufuma kuji nzambi yowu tata nikuji klistu yesu mwanta wetu,178.15845
41.usfm,,,v 24 neyi ayililili musodoma muyelilengawu yihamisha muji eyi mutenowu wujikoku nilelu ilanga nikuyilezha nami mukala wasodoni hefuku jakusompesha kubajika eyi,178.15019
41.usfm,,,v 15 yesu hakuyila nindi ádi nakalemba akuneinga ingahi hachiduwu nakalemba mafuku akenza akafumishawu kalemba kudi wena dihu hakajiingujokawu nakuleka kujya,178.07947
41.usfm,,,v 9 nukuyilezha nami yowu wukusenga ingojinji chinga namulonga wawuzhila hohu hakusumbula wachengi neli wuvumbi nimuntu wukusumbula mumbanda anasenguwu neli wuvumbi niyena,177.70032
53.usfm,,,v 3 twenja twanuka mujimu wenu wakukuhwelela kumesu anzambi yowu tata yetu nikukabakana kwenu kwakukenga nikutatakena kwenu kwenzanga kukuchingezha kwekala muji mwanta wetu yesu klistu,177.65479
46.usfm,,,v 35 wukutwambula kukukeng’a kwaklistu hinyi yihung’u tahinji kumona kukala tahinji makabisha tahinji nzala tahinji wuvu tahinji yuma yafwana tahinji mpoku yakabali tahinji,177.52295
67.usfm,,,v 2 hakukwata owu chanzangombi yowu kapela mukulu jiyi jiyabolu jiyi satana hakumukasa ekali wakukasa hoo ikombakazhi janyaka 1000,177.47696
67.usfm,,,v 9 ami manakwenu yowanu mukwakumwena nenu hamu niyihungu niwanta nikutatakena kwamuji yesu najingi hachitutu izhina jachu patamosa kukoola izu janzambi nikushimuna nsangu yayesu,177.44147
66.usfm,,,v 16 wenawa hiyakwakunyinyita hiyakwakutoba enjanga mwaya kufwila kwawu kwatama tunwa twawu twahoshanga mazu atiyakana akujinka wanta alemeshanga antu kumesu kulonja kujiilaku yuma,177.34396
48.usfm,,,v 16 jihu hafuma kubula kuzeya mulong’a hela muntu wetu wahanzi wuji nakuya nakunong’a muntu wetu wamukachi wuji nakuya nakubalumuka wamwiha hefuku hefuku,177.32965
46.usfm,,,v 16 nikali mukwamujimu wa kilisitu yesu azhentili nili mujimu wazhila wakushimuna isangu yayiwahi ya nzambi kulonda azhentili ekali mukabu wakutisha nzambi kuwaha wakuzhilika kuji sipilitu wazhila,177.32227
46.usfm,,,v 19 mungovu yayinjikizhilu nayihayamisha nimungovu yasipilitu wazhila jichu chinashimuni chalala nsangu yayiwahi yakilisitu kufumisha kuyelusalema na kunyengumuka ndoo kullirikumi nikusenda nsangu yayiwahi yakilisitu yesu,177.22768
41.usfm,,,v 15 akulumpi jawatupristu niansoneki chanamonuwu yuma yakuhayama yeliliyi nianyana akubilela mutembeli nawu kisu kisu wamwinu winzi eyi mwana kadavidi hiyakutiya kutama nankashi,177.1644
45.usfm,,,v 30 chikunachi hakukeng’a kwiluka chakashinshi nsang’u zhanamumonuwu nazhu kuji ayujeya hakumwijisha hakulezha akulumpi zhawatuplistu nichota chezhima ninji akapompi hamu hakumutwala nakumwimika pawulu kumesu awu,177.14902
42.usfm,,,v 19 china chana balwili atanu makondi mukachi ka wa tanu makombakazhi mwanoneli yimpaya ingahi ye zala yayi balu yamakendi yimwanoneli amwakwili ninji ikumi na ayenji,177.14847
46.usfm,,,v 1 jichi enu anakwetu hansangu yaluwi lwanzambi nami lambulenu nyijimba yenu yili mulambu wamumi wajila wakutiyisha nachu nzambi kuwaha jinu mujinu wenu wawu sipilitu wamaana,177.08693
43.usfm,,,v 45 muntu wamuwahi wukwijisha nawa yuma yayiwahi yaswekayi mumuchima winji muntu watama wukwijisha nawa yoyuma yatama mulonga kanwa kinji kahoshanga yoyuma yalumbama mumuchima,176.76495
67.usfm,,,v 9 ninji neluki yihungu yeyi niwuzwengi weyi kutonga waheta neluki nimatuka anowu elanga nawu tuji ayujeya komana hiyayujeyaku hishikola yasatana kwawu,176.7641
41.usfm,,,v 55 yena mpinji oyu yesu hakuyila mazaza awantu ninji munenzi nakunkwata nampoku zhakabali ninyitondu ami niikombi nashakamini mutembeli hefuku hefuku nakutangisha antu enu kunkwata nehi,176.66183
67.usfm,,,v 2 hinukumona nganja yazhila yowu yelusalema yayiha yiji nakusuluka kuji nzambi kwiwulu ayilongesha jehi neyi kankanga anawahishuwu kulonja asumbuki namfumwinji,176.56628
45.usfm,,,v 22 chanamufumishuwu yena hakujiishamu davidi ekali mwanta wawu niyena nawa wamushimwini wunsahu ninji namoni jehi mwana kazhesi davidi iyala jamwaya muchima wami jiyi wakela munakeng’a mwezhima,176.48877
43.usfm,,,v 36 tiya nintanga yeyi elizabeta niyena nawa nabaabi jehi ivumu jamwana weyala muwushinakazhi winji mumbanja atenenangawu nawu nshinta kakwezhi kanu jiku kaneli jehi kamuchitanu nakamu,176.4866
42.usfm,,,v 36 davidi yomweni musipilitu wazhila ninji mwanta wamwilili mwanyta wami shakamaku kuchikasa chami chachijilu nichinamba kayila ayilumbu zheyi ntanda ja nyenju yeyi,176.47464
43.usfm,,,v 35 talenu itala jenu anayishiyiliju jineli jehi ihembi hohu nukuyilezha nami kunmona chengi chinga kwifuku jimwakela nenu kisu kisu iwu wukwinza mwizhina jamwanta,176.4053
59.usfm,,,v 17 jichi chamuwahilili yena kwikala neyi anakwinji muyuma yezhima kulonja ekali kaplistu muneni waluwi nakashinshi kunsang’u yanzambi ekali ifutu janshiji zhawantu,176.35452
45.usfm,,,v 5 omu mwahosheluwu mutiyisha niizaza jezhima kuwaha hiyakutonja stefwanu iyala waswezha kukuhwelela wenzala naspilitu wazhila nifwilipu nipolokolusi ninikanoli nitimoni nipamenasi ninikola wakuantiyoki wabalumukili kwikala kayujeya,176.31781
44.usfm,,,v 10 yesu hakumwila ninji muntu naweli jehi muzhimba wezhima hakukenga kuwela chenguku chinga kunyenju hohu natooki jehi muzhimba wezhima enu munatooki jehi ilanga himunatooki wezhima wenuku,176.3075
41.usfm,,,v 13 enu yena munwa wahanu heseki ilanga neyi mungwa wunasamuki akuwutowesha nanka hiwukweti chengi mujimuku wakunata tuhu hanzhi awujatoli kuji antu,176.22256
47.usfm,,,v 1 enu anakwetu ami nahosheli nenu chiji neyi nawantu achisemwa chaheseki neyi anyikeki amuji klistu hinatwesheli kuhosha nenu neyi chahoshang’awu nawantu akweti spilituku,176.20253
41.usfm,,,v 9 wena chanamutiyuwu mwata hiyakuya nawu atali komana katumbwa kamwenuwe kumusela hikakutwamina kumbidi yawu ninochuchikayili nakwimana hajingi owu mwana wanyanya,176.12476
41.usfm,,,v 19 19 ilaŋa chakayitwalawu kudi antu bayi mwakaakama nenu tukuhoshadi hela nenu tukuhosha mazwinyuku mulonga akayinka mazu akuhosha yoyena mpinji oyu,176.0838
41.usfm,,,v 30 jichi nzambi wavwikanga matahu muwujimi achiji koku nilelu nikumajiki hiyakuyinatila hamaseki inji wukukuvwika ngahi chakubajika eyi wuji nachikuhwelela chantesha,176.01128
44.usfm,,,v 15 hinukuyitena nawa chengi nami muyanjunguku mulonga njungu helukanga mwelangayi nkaka yinjuku ilanga nayiteni jehi nami muji amabwambu mulonga nayilezhi jehi yuma yezhima yinatiyili kuji tata yami,175.9924
59.usfm,,,v 21 mulong’a wena ayikunzhikili kwikala atuplistu chakaji kusanyika hakwila yena ching’a nakusanyika kwanowu welili ninji mwanta wasanyikili hakabalumuka mwoku ninji eyi wukaplistu wahayanyaka,175.97075
43.usfm,,,v 21 ilanga etu twajingi nakukuhwelela netu jiyi wukukenga kukuula isarela engangi hayuma yezhimiyi hanalunjami ninsangu yikwawu lelu ifuku jamuchisatu kufumisha helawu yumiyi,175.84076
45.usfm,,,v 17 hela chochu hayilekeli tuhu chakaji kuyishiyila wunsahu winji wakwila chachiwahuku wayinkelang’a nvula yakufuma kwiwulu niyilaaka yakujya nakuyitiyisha kuwaha nayakujya nikulung’a mwaya nyichima yenu mwezhima,175.8045
43.usfm,,,v 36 jichi neyi mumuzhimba weyi wezhima mukwikala kwachezhezhi hohu nihaji mwijima hosi mukwikala kwachezhezhi too neyi chelanga inongu jaswezha kutongeka hijikukutongekela too,175.78476
43.usfm,,,v 24 spiritu wazonja chakufumayi muji muntu hakuya nakutambatamba kwakaji menzhi amoni kwakunookela chakukanganyayi kumona kwakunookela wukwila ninji nifunti mwitala jami munafumini,175.74792
43.usfm,,,v 1 henohu hajingi nakwilawu ochu kúpompa nimakombakazhi awantu akwila hiyakujijata nikujijata hakutachika kulezha atumbanzhi twinji chakusambila ninji babelenu ilungi jawafwarisewu wowu wufwikizhi,175.7279
42.usfm,,,v 36 yoshakama ni mwana munyanya yomush ni mukachi kawu yomunyamuna nina makasiji yotachika niku hoha kuji onsu wawu ninjiawaonsu wukutambwila yeniwa mwana munyanya mwizhina jami,175.57657
41.usfm,,,v 19 chanashakamiyi hetanja jakusompela ingojinji hakumutemeshela muntu ninji bayi wukwata hansangu zhanowu muntu walongaku mulonga nsangu yinji lelu nayimweni yuma yakala yayivulu mukulota,175.57362
67.usfm,,,v 11 kulonjela hamafuku owu asatu nachibalu muuya wawumi wakufuma kuji nzambi hiwukwingila muji wena atuplofwetu hiyakwimana zulumba woma waweni wuyiholokela niwena ajingi nakuyitala,175.56918
56.usfm,,,v 6 mulonga wenawa jiwu engilanga mumatala hambaji nakujikokela namaanawu ambanja akenkama ajitwika jehi nayisenja yalema yanshiji alumbukila jehi mukufwila yuma yatama yengi nayengi,175.47989
44.usfm,,,v 10 chinekalami muji tata nitata mujami eyi kukuhwelelamu nehi awa mazu nayilezhanga himazu akumuchima wamami awenuku tata washakama mujami jiyi wuji nakukalakala nyijimu yinji,175.44644
49.usfm,,,v 9 hakwila ichi chimunamwiluki jehi nzambi wata nzambi jiyi wayilukenu mulonganyi mukufuntila nawa chengi kuyuma yakuhemesha yazeya yawuzwengi mwaka mukengi kwingila chengi muwujungu wayu,175.38657
41.usfm,,,v 5 iku wuchiji kuhosha kutala ivu ditooka hidikuyizengamina kutiya niizu hijikufuma mwivu odu ninji jiyi mwanami nakenga natiyanga kuwaha nankashi mudi yena mutiyililenu,175.3099
47.usfm,,,v 5 ami nakeng’i muhoshi majimi wezhima wenu hakwila chuma chinakeng’i nankashi nami muplofweti mulong’a muntu waplofwetang’a wabajika muntu wahoshang’a majimi ching’a yolumbulula kulonja kukolesha chipompelu,175.27301
59.usfm,,,v 10 mulong’a chamuteleleli yena mwiniyuma yezhima kwekala yuma yezhima kumutelesha nlomboli yawamwinu wawu namakabi kulonja ekali welukamu chikupu nanochu chakushikizhayi anyana amavulu kulubanzhi lwakulema,175.2265
55.usfm,,,v 9 mulong’a tuneluki netu nshimbi hiyayisonekeleli muntu walong’aku ching’a akwakuluwalala niazhikwa niajiwulang’a nzambi niakwanshiji niakaji kuzhila niasawulang’a yuma yazhila niazhahang’a atata zhawu nawamama zhawu niambanzhi awantu acheng’i,175.16678
67.usfm,,,v 7 yowu wukweti matu atiyi mwakuhoshayi spilitu nayipompelu yowu wukwimika mushinju nakamwitezha kujya kumutonju wawumi wekala mupalajisa yanzambi,175.12622
43.usfm,,,v 1 kulonjela hayumiyi hakutonja amakwawu makumi atanu nayeji 70 hakuyitemeshangahu jehi kumbiji ayeji ayeji kwahita nyikala yamaneni yezhima nimwitunga jezhima mwakukenga kuyayi yomweni,175.04099
55.usfm,,,v 4 neyi mfwila wamumbanja wukweti anyana hela ezukulu wena asambili kujiza kwilila ayawu chachiwahi akwashi anvwali zhawu jichi chuma chamonang’ayi nzambi kuwaha,175.01599
59.usfm,,,v 1 mulong’a atuplistu amaneni ezhima atonjang’awu mukachi kawantu ayikunzhikang’a kumujimu wakukong’ela antu muyuma yanzambi kulonja akalambuli yamukunkulu nakuketula yimuna yahanshiji,174.95221
67.usfm,,,v 15 hiyakumwitezha kwonesha oyu nkishi yakanyama kulonja oyu nkishi yakanyama yihoshi yizhahishi nawa antu ezhima akubula kujifukula kuji oyu nkishi yakanyama,174.93117
41.usfm,,,v 31 awa ayeji welili muchima watata yawu wumwojihi nawu wákusambila yesu hakuyila nindi nukuyileha chalala nami ansonkeshi nawayivumbi akwingilangahu jehi muwanta wanzambi enu mukushalahu,174.7709
44.usfm,,,v 16 hiyenu mwantonjeli amuku ami yami nayitonjelenu nayikunzhiki kumujimu wakuya nakusonga nyikabu ninyikabu yenu yakashakami yayiwenyi kulonja ayinki chonsu chimukulomba tata mwizhina jami,174.74164
43.usfm,,,v 22 hakumwila ninji eyi ngamba watama nukukusompesha namazu amukanwa keyeyi aweni welukili neyi ami nimuntu wazuwa nenja ninona yinabulili kutenteka nenja nimuna kunabulili kukuwa,174.708
44.usfm,,,v 40 mulonga weniwu jiwu muchima watata yami nakengi ninji antu ezhima áshinshikanga mwana nakumukuhwelela muntu himuntu amoni wumi wahayanyaka ninami nakamusangula hefuku jakukuminina,174.6605
45.usfm,,,v 7 yenowu wajing’i hamu namwanta wamukala izhina jinji selizhi pawulu iyala wukweti kashinshi yena hakutambika abalanaba nasawulu hakukeng’a ninji atiyi izu janzambi,174.65555
61.usfm,,,v 21 chizhimikilu chamumenzhi hichinzhikizhilu chikwawu nawa chawamwinu wetu mukusang’uka kwayesu klistu mujafu hichakufumisha nachu mazhilu achisemwa chahesekuku ilang’a chakulembelela nachu nzambi atookeshi chinlezhi chamuchima,174.60301
46.usfm,,,v 16 chamukunkulu hichenzhili nayena waputoleluku kusompesha kwenzhili hansang’u yaputoleliyi muntu wumu kulonja kuhisha ilang’a chamukunkulu chaluwi chenzhili hansang’u yanyilong’a yayivulu kulonja kuyiying’isha nayikutena along’a,174.5242
44.usfm,,,v 14 ami nayinki izu jeyi akwampata yamunu mwishina anayiheli nanichi chanabuluwu kwikala ampata yamunu mwishina neyi chineli ami nawa hiniji wampata yamunu mwishinaku,174.51144
52.usfm,,,v 8 babalenu hakenja kamwekana muntu wukuyipuupa namaaninji namakasu amukunkulwayi mwaya yaaku yawantu mwaya yuma yampata yamunu mwishina yakuhemesha hijimu mwaya klistuku,174.46667
60.usfm,,,v 3 wulu wenu nisiliva yenu yakwata jehi njala ninjala yayu yakayishimuna wunsahu watama yakajya nyizhimba yenu neyi kesi munajilumbikili maheta mumafuku akukumisha,174.45567
41.usfm,,,v 14 henohu atumbanzhi twayowanu hiyakwinza kuji yena nawu etu nawatumbanzhi twawafwarisewu twasweja kujiŋujoka nakuleka kujya hakwila atumbanzhi tweyi hiyajiingaingaku chafumaŋa hanka,174.3743
43.usfm,,,v 20 nshimbi wazhiluka jehi nawu kwila wuvumbi chinzhila kuzhaha muntu chinzhila kwiya chinzhila kushimuna wunsahu wakutwamba chinzhila lemeshaku tata yeyi namama yeyi,174.35637
46.usfm,,,v 8 neyi tukuhosha netu twilenung’a chatama kulonja kwinzi kuwaha kuhosha mwenimu chinawahi tahinji mulong’a atutwambilang’a nawu jimu twahoshang’a antu ahoshang’a mwenimu anateli kuyitanyisha,174.33551
48.usfm,,,v 7 mwatalang’a yuma yamwekanang’a kumesu tahinji neyi kuji muntu wajimonang’a ninji nimuntu waklistu atong’ozhoki cheng’i mumuchima winji ninji neyi yena himukwaklistu mwomumu ninetu nawa tuyakwaklistu,174.3198
46.usfm,,,v 38 mulong’a neluki chikupu nami hela kufwa hela wumi hela ang’elu hela mawanta hela yuma yakatataka hela yuma yamba kenza hela yuma yikweti ng’ovu,174.30998
61.usfm,,,v 17 jichi neyi mukumutambika nenu tata yena wasompeshang’a antu ezhima mwaya nyijimu yawu chakaji kwakama kumesu awu komana shakamenu nyaka yenu yawenyi nawoma hohu,174.29373
45.usfm,,,v 2 hitukwing’ila muwatu wakufuma kuajamitumi wukukeng’a kunyamuka henohu nakuya munzhila yakukulisha asiya nakukunkakunka kunyikala yakwenoku hitukuya hakalung’alwizhi muwatu owu tuji naalisitaka kamasijoniya wakutesalonika,174.25334
46.usfm,,,v 18 mulong’a antu aji ochu hiyamukalakelang’a mwanta wetu klistuku akalakelang’a mavumu awu awenawu enja ajimbeka nyichima yawantu akaji maana namazu awu amwovu akulambisha,174.22513
41.usfm,,,v 22 ilanga yesu hakushetumuka hakumumona hakumwila nindi eyi mwanami tiyaku kuwaha kukuhwelela kweyi kunakukoleshi jehi kufuma hampinji oyu owu mumbanda akola nikukola,174.14679
41.usfm,,,v 28 chaneŋiliyi mwitala owu amputamesu hiyakwinza kudi yena yesu hakuyila nindi enu munakuhweleli nenu ami natweshi kwila chumichi tahinji hiyakumwila nawu enga mwanta,173.99759
67.usfm,,,v 19 hinukumona owu kanyama nianyanta ankanu ahanu hamaseki niakwanzhita zhawu anapompi jehi hamu akalwi nzhita nayenowu wuji nakwenjela hakawa,173.90765
53.usfm,,,v 15 mulonga tukuyilezha nezu jamwanta netu etu amomi tuchiji hanu kushika hakenzayi mwanta hiyetu twakasambilangahu jehi kuya akwetu anakami tulu atulonjeli munyimaku,173.80762
51.usfm,,,v 18 nekala nayuma yezhima yanvulila jehi natiyi jehi kuwaha chinatambuli kuji epafwajitu yuma yimwantemesheleli hiivumba jajiwahi chiji neyi chimuna chakuketula chatela kutambula chakumutiyisha nzambi kuwaha,173.75919
47.usfm,,,v 10 ilang’a mwezhima munekali imu nekalumu naluwi lwanzambi hohu niluwi lwinji lwantiyililiyi hilunayi mwamukunkuluku eng’a najikiti chakubajika ezhima ilang’a hiyamuku lwoluwi lwanzambi najing’i nalu,173.43013
43.usfm,,,v 46 hakumwila ninji oyi yihungu yimwakamona ninenu akwanshimbi nawa mulonga mwatwikanga akwenu yisenja yakala kusenja enu aweni kwitezha kukunkaku hela namunu wenu nehi,173.38243
41.usfm,,,v 5 neyi mukulombela bayi mwilanga neyi chelangawu amfwikizhiku mulonga wena afwila kwimana nakulombela kumasinagogi hela kumaakenu amikwakwa kulonda ayimoni kuji antu,173.38037
46.usfm,,,v 19 ilang’a ami nami aisalela abulili kwiluka tahinji hakusambila mosi ninji ami nukuyivuloka mutiyi mukáwu nawantu anabuli kwikala munza nukuyizuwisha namunza wakaji maana,173.37236
48.usfm,,,v 7 hakuminini jakutukunjezha henzhiliyi hohuku watukunjezheli nawa nanoku kukunjezha kumwamukunjezheli yena chatulezheliyi chimwafwilang’a kunmona nichimwanjilang’a nichimwantiyang’a iyena kumuchima jichi jinu nitiya nikuwaha kwaswezha,173.33621
43.usfm,,,v 61 mwanta hakushetumuka hakumutala petulu petulu hakwanuka mazu amwanta amwililiyi ninji lelu hakela ikombu wuchiji kanja etiyili wakajikala kasatu neyi hinamwilukaku,173.31845
67.usfm,,,v 17 kangelu wamuchitanu nachiyeji hakusukwila chenga chinji haluzwizu mutembeli himukufuma izu jatiyakana jikufuma kwitanja jawanta ninji chinamani,173.29474
41.usfm,,,v 5 eyi nfwikizhi sambilaku kufumisha chibalu cheneni chiji mujinsu jeyi eyi aweni hakwila wumoni chachiwahi kufumisha kachibalu kaji mijinsu jamanakweyi,173.2891
48.usfm,,,v 19 hijimu hohu bweng’uku niakwayipompelu anamukunzhiki kuya nanetu mumujimu iwu waluwi wutukwila kulonja mwanta alemi kulonja kumwekesha nachu muchima wetu wakukeng’a kwila,173.23952
43.usfm,,,v 34 ilanga babalenu enu aweni nyichima yenu yakenja kaswezha kwikuta nakusheta walwa nikwakama yuma yawumi wunu ifuku oju jakenja kayikasumwisha neyi muhetu,173.21375
61.usfm,,,v 7 kulonja kweseka kwesekang’awu kukuhwelela kwenu kwabajika kulema kwawulu wanong’ang’a hela awesekang’a nakesi akúmoni nawu kwaleta kuhameka nilubanzhi lwakulema nimpuhu hakamwekanayi yesu klistu,173.18268
45.usfm,,,v 1 hamafuku owu chelili atumbanzhi hiyakuya nakuvula hiyakutachika kujitopeka ayujeya ahoshelang’a gliki hiyakutopeka ayujeya ahoshelang’a hebelu mulong’a abonjeli amfwila zhawu hanzhang’enang’awu yakujya hefuku hefuku,173.13797
41.usfm,,,v 29 neyi jisu jeyi jachijiilu jikukujimbwisha jitubuli wujinati chinawahi chiji cheyi chimu kukisika kubajika kunata muzhimba weyi wejima mukalunga kachinana,173.1353
61.usfm,,,v 1 mwomumu ninenu ambanja shakamenu nakwovwahila amfumuzhenwenu aweni kulonja hela amu anabuli kwovwahila izu janzambi akayikoki chakaji izu nanochu chakushakamawu ang’ojizhawu,173.08023
46.usfm,,,v 8 mulonga nahoshi nami kilisitu welili kwikala wakukalakela hela ngamba yawakakwalama kulonda kushimuna walala wanzambi kulonda kukolesha nachu yikaninu yakaninuwu ankakulula zhetu,173.02129
44.usfm,,,v 14 ilanga izu hijikwikala muntu washakamini mukachi ketu hitukubanjila lubanji lwakulema kwinji lubanji lwakulema kwa mwana katata wumu hohu wenzala luwi niwalala,173.00696
59.usfm,,,v 5 nakukuhwelela amutuntulwili enoki kulonja abuli kumona kufwa hiyamumwenuku mulong’a amutuntulwili kuji nzambi helili kanja amutuntululi amushimwini wunsahu nawu wamutiyishilang’a nzambi kuwaha,172.98718
59.usfm,,,v 22 tukunjamenu kwakwihi namuchima walala nakukuhwelela kwakweni nanyichima yetu yakusampwila jehi kulonja chinlezhi chamuchima chatama chitooki nanyizhimba yetu yakuwelesha jehi namenzhi amawahi,172.97488
43.usfm,,,v 27 hakwinza kuji mumbanja wumu wakaji kujimonangahu jehi neyala anakumini jakumwota kuji iyala izhina jinji yosefu wakumutanga wajaviji izhina janowu muzhiki jiyi mariya,172.95279
43.usfm,,,v 15 chelili angelu anayishiyi jehi anayi jehi mwiwulu atubinga hiyakujilezha wumu namukwawu nawu tuyenu kubetelemi katataka tutali ichi chuma chinamwekani chanatulezhuwu kuji mwanta,172.93121
59.usfm,,,v 25 bayi tuleka kupompa hamu neyi chelang’awu amakwawuku ching’a kujikolesha wumu namukwawu chiswezhi nankashi nanichi chimunamoni ifuku oju hijikwinza nakuswila kwakwihi,172.90683
59.usfm,,,v 1 jichi tulekenu kutang’isha nsang’u zhaklistu zhatachi tukulenu tupami bayi twala cheng’i chikuku chakubalumuka mumuchima nakuleka nyijimu yaleta kufwa nichakumukuhwelela nzambi,172.7595
67.usfm,,,v 5 yowu wukwimika mushinju jiyi akavwikawu mahina atooka hinakazhimangesha izhina jinji mumukanja wawumuku naketezha izhina jinji kumesu atata yami nikumesu awangelu zhinji,172.74635
58.usfm,,,v 1 ami pawulu muntu wambala waklistu yesu akasawu nimanakwetu timotewu tuji nakukusonekela mukanja eyi fwilimoni twakenga mukwakukalakala hamu nanetu,172.71805
44.usfm,,,v 20 jichi nsangu iyi ayitangili kuji ayujeya amavulu mulonga oku kwamupopeleluwu yesu hakulusu kwajingi kwakwihi nanganja ayisonekeli mwijimi jahebelu nimwijimi jalatini nimwijimi jagliki,172.6894
45.usfm,,,v 22 chanankwashuwu kuji nzambi jichi chinamoni kukakela kushika nikwifuku jalelu nakushimwina nianyanya niamaneni hinashimunang’a yacheng’uku ching’a yoyashimwinuwu jehi atuplofwetu namosi nawu yakenza,172.59106
59.usfm,,,v 5 inji kang’elwinyi keliliyi hela ifuku jimu ninji eyi wumwanami nakuvwali lelu cheng’i nawa ninji ami nukwikala tata yena wukwikala mwana,172.58722
45.usfm,,,v 40 mulong’a keng’a tumoni mulong’a nansang’u yanjombu yalelu neyi twakamona mwenomu hitwakatwesha kulumbulula chachiwahi nsang’u yitunapompeluku chanahoshiyi mwenomu hakumwang’a chipompelu ochu,172.55208
42.usfm,,,v 26 hakwinza hansangu yakusanguka kwawa afu himunatangi mumikanda yamosiku ohu hatenawu chiputa hahosheliyi nzambi nayena ninji ami ninzambi yaabalahama ninzambi yaisaka ninzambi ya yayoba,172.54514
67.usfm,,,v 10 kangelu wamuchisatu hakwimba kwiwulu hikukuholoka katumbwa keneni nankashi kaji nakuya nakusukuma neyi chimunyi kaholokela nihachibalu chamuchisatu chatulonga nihatuseloki twamenzhi,172.52637
44.usfm,,,v 24 chalala chalala nukuyilezha nami muntu wukutiya izu jami hakukuhwelela yena wantemesheli wukweti wumi wahayanyaka hakamona kumusompeshaku nafumi jehi mukufwa nengili jehi muwumi,172.52405
